customer_tweet_id,customer_id,customer_created_at,customer_text,reply_tweet_id,reply_created_at,reply_text,cluster
1656105,505358,Mon Nov 06 01:52:45 +0000 2017,"i’m getting really annoyed w “i” turning to i️ like damn, fix ur shit plz",1656104,Mon Nov 06 03:43:00 +0000 2017,@505358 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
151562,150619,Fri Nov 24 14:01:17 +0000 2017,My iPhone X was delivered this morning. Four hours later my initial giddiness has been replaced with utter frustration as it won't get past the iOS 11.1.2 update install and verification. WTF is wrong here Apple? The worst iPhone install experience possible!,151561,Fri Nov 24 15:29:00 +0000 2017,"@150619 Certainly not the experience we want you to have with your new iPhone X! Reach out to us via DM and let us know exactly what is currently displayed on the screen, then we can help out from there. https://t.co/GDrqU22YpT",0
857921,323728,Sat Oct 21 07:49:24 +0000 2017,I’m using iPhone 7 256 GB and it’s a total disaster and very upset with it.,857924,Sat Oct 21 16:25:01 +0000 2017,"@323728 That certainly isn't the experience we want you to have. Meet us in DM, so we can work together on a solution. https://t.co/GDrqU22YpT",0
2007599,593660,Sat Nov 04 04:35:02 +0000 2017,Already shattered the back on my iPhone 8 wtf “strongest glass ever on a smart phone” is false advertising,2007598,Sat Nov 04 14:43:16 +0000 2017,"@593660 We'd like to help you with this today. Please, send us your country in DM below and we'll review support options there. https://t.co/GDrqU22YpT",0
2249939,655556,Thu Oct 19 17:07:01 +0000 2017,"You are curled up in every language. help me out! 20 days without whatsapp sucks, kisses kk 😒",2249936,Thu Oct 19 17:41:38 +0000 2017,"@655556 What specific issues are you experiencing with Whatsapp? Which device, and iOS version are you using?",0
2410251,692985,Tue Nov 14 15:58:09 +0000 2017,🔴 Attention! ❌⛔️❌ la nouvelle mise à jour d'#Apple (#IOS11 version 11.1 ou 11.2) est nocive; mon #Iphone7 était bloqué depuis ce matin et c'est pareil un peu partout! #Solution: revenir à la version 11.0.2; merci!,2410250,Tue Nov 14 16:36:01 +0000 2017,@692985 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0
2690895,756480,Sun Nov 19 17:34:27 +0000 2017,Yes I've deleted it I've reset my phone I've tried every thing and it still won't download,2690897,Sun Nov 19 18:13:52 +0000 2017,@756480 We'd like to take a closer look. Send us a DM and we can start there. https://t.co/GDrqU22YpT,0
1645083,502697,Sun Nov 05 23:56:24 +0000 2017,"My apps don’t work, weird question marks pop up when I type. I️ didn’t pay 800 dollars for this shit. 😂",1645082,Mon Nov 06 01:40:30 +0000 2017,@502697 We'd like to help any way we can. What's the model you're using and the OS version installed? Which apps won't open?,0
2815615,784962,Mon Nov 27 02:53:08 +0000 2017,Why is that my phone works perfectly fine and I update something and then starts being a piece of shit... or you release a new phone and then it magically starts freezing.,2815614,Mon Nov 27 03:01:00 +0000 2017,@784962 May we have a look at this with you?  Feel free to DM us exactly what behavior you're experiencing and what iOS version you're on and we'll go from there. https://t.co/GDrqU22YpT,0
864039,325191,Sun Nov 05 08:37:46 +0000 2017,how do I get my pictures back they were deleted out of no where?,864038,Sun Nov 05 17:05:00 +0000 2017,@325191 We’re here to help. Please DM us the device model you’re using so we can better assist you. https://t.co/GDrqU22YpT,0
955019,346591,Sun Oct 22 00:29:40 +0000 2017,"I have the iPhone 7 Plus, and yes, I’m on 11.0.3",955021,Sun Oct 22 02:53:55 +0000 2017,@346591 Let's look into this further. DM us any error you may be getting and we'll get started. https://t.co/GDrqU22YpT,0
743474,297766,Wed Oct 11 16:42:06 +0000 2017,It is not on,743475,Wed Oct 11 17:29:50 +0000 2017,@297766 Got it. Which version of iOS is your iPhone running? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT,0
1375358,440146,Sat Oct 28 00:24:52 +0000 2017,atualização tá péssima 😐 o cel tá só que trava e a bateria acabando rápido ☹️,1375357,Sat Oct 28 01:40:00 +0000 2017,"@440146 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",0
45598,126098,Wed Nov 01 18:52:15 +0000 2017,iOS 11.1 + watchOS 4,45603,Wed Nov 01 19:22:01 +0000 2017,@126098 Send a DM to continue. https://t.co/GDrqU22YpT,0
1658691,506073,Mon Nov 06 02:59:10 +0000 2017,Hey can you fix I️ this stupid bug please I️ I️,1658690,Mon Nov 06 04:49:01 +0000 2017,@506073 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
266517,179495,Thu Oct 05 22:29:52 +0000 2017,can’t make or receive phone calls since ios 11 update. #joke,266516,Thu Oct 05 23:39:28 +0000 2017,@179495 We know it's important to stay in touch and we'd like to help. We recommend checking out this link: https://t.co/U53YusKX3z,0
2052191,606908,Thu Oct 05 22:07:16 +0000 2017,this update on maps is gonna end up being the cause of my death from getting in a wreck cuz it lags and sucks,2052190,Thu Oct 05 23:07:01 +0000 2017,@606908 We want to help with Maps. Please send us a DM letting us know the device and software version you're using. https://t.co/GDrqU22YpT,0
451362,222031,Thu Nov 30 21:57:28 +0000 2017,da dopo l'aggiornamento di sicurezza di questa mattina il #MacBookAir è diventato un #ventilatore che scarica la #batteria in 2 ore... è un #disastro!,451361,Thu Nov 30 22:09:27 +0000 2017,@222031 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0
639913,271790,Wed Oct 04 21:26:55 +0000 2017,Hey Why did you release #ios11 with so many bugs? I love #iphone and #iOS but this is the worst iOS update yet. We deserve better.,639911,Wed Oct 04 21:49:00 +0000 2017,@271790 We'll be happy to look into this. DM us and we'll get started. https://t.co/GDrqU22YpT,0
2081288,207740,Mon Oct 09 22:33:14 +0000 2017,"Personal Hotspot on iPhone 7 running iOS 11, zoomed view. In music or podcasts, album / podcast name unselectable.",2081287,Mon Oct 09 23:04:00 +0000 2017,"@207740 We'd like to look into this with you. To start, which exact iOS version is the iPhone running? Let us know in DM. https://t.co/GDrqU22YpT",0
2841987,790745,Mon Nov 27 16:45:19 +0000 2017,can you make the next update let me italicize and bold on IMessage pls,2841985,Mon Nov 27 16:53:27 +0000 2017,"@790745 We love hearing from our customers, that's how we improve our products. We welcome and encourage your feedback and suggestions! Please provide them here:  https://t.co/eTPVYVX94G",0
2903682,804171,Tue Nov 28 18:51:01 +0000 2017,why new iOS on IPhone 8 keeps forgetting my WiFi and then I have to reset network settings 5 times a day?,2903680,Tue Nov 28 19:05:41 +0000 2017,"@804171 That's not the experience we expect and we'd like to help. To start, can you provide us with the exact iOS version you're using? Also, when did this first start? You can find the iOS version by going to Settings &gt; General &gt; About.",0
1725669,521908,Tue Nov 07 03:11:45 +0000 2017,can we get another update so this shit doesn’t happen anymore I️ am losing my mind,1725668,Tue Nov 07 05:10:17 +0000 2017,@521908 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
931353,340940,Sat Oct 21 04:20:32 +0000 2017,You're cruel.,931352,Sat Oct 21 15:28:29 +0000 2017,@340940 Our Photos experts can help. Reach out to them over the phone. You can set that up here: https://t.co/IBIY3vMgPj,0
2093825,618669,Wed Nov 08 03:03:38 +0000 2017,eye would like you to fix the eye problem please,2093824,Wed Nov 08 05:11:00 +0000 2017,@618669 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
215765,167307,Wed Oct 04 21:35:00 +0000 2017,GIFs are consistent but Preview can’t export to GIF.,215764,Wed Oct 04 22:02:25 +0000 2017,@167307 Thanks for reaching out. Let's get you in touch with our Photos experts for a look. Reach them here: https://t.co/IBIY3vMgPj,0
1301896,423841,Thu Oct 26 23:56:21 +0000 2017,iOS 11 is arguably the worst thing I’ve ever done to my phone... I have to charge my phone 3x day. Thanks Apple,1301895,Fri Oct 27 00:17:21 +0000 2017,@423841 A better battery life is important to us too. DM us and we'll check this out for you. https://t.co/GDrqU2kzhr,0
1104753,380689,Sat Oct 14 00:38:33 +0000 2017,". iOS 11.0.3 is terrible, can’t access Music through CC, constant freeze, top of safari by hitting top screen. Have a 6s",1104752,Sat Oct 14 00:54:28 +0000 2017,@380689 We've got you covered. Join us in DM and let us know which country you're in. https://t.co/GDrqU22YpT,0
1373720,439734,Sat Oct 28 00:44:42 +0000 2017,I hit 'Option' and the disk for my computer isn't showing up on the screen,1373722,Sat Oct 28 02:05:30 +0000 2017,@439734 Thanks for clarifying. Are you able to connect to a network from the drop down menu shown in your last screenshot?,0
39685,124689,Wed Nov 01 15:04:14 +0000 2017,Phone is an SE running iOS 11.0.03,39687,Wed Nov 01 15:35:38 +0000 2017,@124689 Let's move over to DM to continue. https://t.co/GDrqU22YpT,0
1601824,158620,Sun Oct 29 12:19:33 +0000 2017,"From the system, top left Apple logo and shut down.",1601825,Sun Oct 29 14:21:58 +0000 2017,"@158620 Go ahead and DM us your country, and w'ell continue there. https://t.co/GDrqU22YpT",0
2973430,820053,Thu Nov 30 02:01:35 +0000 2017,"has the worst customer service reps ever. I was explaining a problem that I had with my iPhone 6, and they hung up on me when I told them I didn't want to spend more money! Now I see why I stuck to android all these years! 😐😩😒",2973429,Thu Nov 30 02:06:00 +0000 2017,@820053 We sincerely apologize for the lost connection. Please DM us and share a few details. Help is here and we care about your experience. https://t.co/GDrqU22YpT,0
2079658,615065,Mon Oct 09 18:46:40 +0000 2017,i have 2 sets of headphones where the right ear doesnt work. if i bring it to an Apple store will they exchange for new ones?,2079657,Mon Oct 09 19:45:39 +0000 2017,@615065 We'd like to look into this so we can provide you with the best information. Send us a DM and we'll work from there: https://t.co/GDrqU22YpT,0
1085258,375997,Mon Oct 23 17:36:48 +0000 2017,Monday #video problems: new #4k TV won't play streams. fix on the way. hopefully in time for #StrangerThings,1085257,Mon Oct 23 18:01:32 +0000 2017,@375997 We'll help get you pointed in the right direction. Please reach out here for support with Apple TV: https://t.co/IBIY3vMgPj,0
1498600,467939,Fri Nov 03 03:48:24 +0000 2017,fix iOS pls,1498599,Fri Nov 03 13:14:00 +0000 2017,@467939 We'd like to help. DM us and tell us which device you're using and the version of iOS you're running. https://t.co/GDrqU22YpT,0
1976307,585252,Wed Nov 01 17:27:48 +0000 2017,is this a valid receipt? If so it appears my account was hacked,1976306,Wed Nov 01 18:00:37 +0000 2017,@585252 Thanks for reaching out. This can help avoid and identify possible scams: https://t.co/LNMCdqt6fD DM us with questions. https://t.co/GDrqU22YpT,0
915187,337310,Fri Oct 13 20:25:34 +0000 2017,"Thanks for the reply, they’ve all come back now!",915189,Fri Oct 13 20:37:01 +0000 2017,"@337310 Excellent news! If you need us down the road, we're here from 5am until 8pm Pacific time, daily, and always happy to help.",0
2037106,602297,Tue Nov 07 00:04:36 +0000 2017,"Ever since I got the iPhone 8, my music has this volume glitch. Songs start off quieter then gets louder after 5 sec?",2037105,Tue Nov 07 00:52:00 +0000 2017,"@602297 We'd love to help, and congratulations on your new iPhone! DM us with which version of iOS 11 you're updated to. https://t.co/GDrqU22YpT",0
1863258,556752,Fri Oct 20 04:33:11 +0000 2017,"No, it’s cool I’m glad my phone constantly freezes and is useless.",1863257,Fri Oct 20 12:59:38 +0000 2017,@556752 We’re happy to help with any complications you’re facing. Could you let us know more details via a DM? We’ll go from there. https://t.co/GDrqU22YpT,0
1790743,537914,Thu Oct 12 21:13:38 +0000 2017,Maintaining a 100% charge is a challenge these days. Why ?,1790741,Thu Oct 12 21:25:39 +0000 2017,@537914 There are many factors which affect the battery life of your iPhone. Let's dig into this  together. Send us a DM with more details. https://t.co/GDrqU22YpT,0
884993,330147,Fri Oct 20 21:12:31 +0000 2017,"buenas. Me he encontrado un iPhone 6 con el modo pérdida, cómo puedo saber de quién es? Gracias",884992,Fri Oct 20 22:32:00 +0000 2017,@330147 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,0
696500,193024,Thu Oct 05 22:07:08 +0000 2017,some amount of photos constantly disappear after I log out my iCloud account. How can I find them again?..,696499,Thu Oct 05 23:08:30 +0000 2017,@193024 Hey there! We're happy to get you pointed in the right direction. Reach out to our Photos experts here: https://t.co/IBIY3vMgPj,0
2140990,456036,Wed Nov 08 19:04:22 +0000 2017,Fix the letter “l”,2140989,Wed Nov 08 22:41:01 +0000 2017,@456036 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
266910,179609,Thu Oct 05 22:46:04 +0000 2017,Hey your iPhone software update wiped all my contacts,266909,Thu Oct 05 23:49:54 +0000 2017,@179609 Hi there. We'd like to help. DM us and we'll do what we can to get your contacts back. https://t.co/GDrqU22YpT,0
2889493,801139,Tue Nov 28 06:08:03 +0000 2017,Just started having this problem today. WHERE U AT?? FIX THIS.,2889492,Tue Nov 28 13:50:31 +0000 2017,@801139  Hey there! This is certainly not the behavior we want you to experience. We want to help! Could you DM us which Apple device you're using? We look forward to speaking with you soon. https://t.co/GDrqU22YpT,0
